step,tlsID,ns_vehicle,ew_vehicle,phase,waiting_time
310,J1,0,1,0,1.0
310,J2,0,0,2,0.0
310,J3,0,1,0,17.0
310,J4,0,0,0,0.0
310,J5,0,0,0,0.0
310,J6,0,3,0,33.0
310,J7,0,0,0,0.0
310,J8,0,1,0,0.0
311,J0,0,0,0,0.0
311,J1,0,1,0,2.0
311,J2,0,0,2,0.0
311,J3,0,1,0,18.0
311,J4,0,0,0,0.0
311,J5,0,0,0,0.0
311,J6,0,4,0,35.0
311,J7,0,0,0,0.0
311,J8,0,1,0,1.0
312,J0,0,0,0,0.0
312,J1,0,1,0,3.0
312,J2,0,0,2,0.0
312,J3,0,1,0,19.0
312,J4,0,0,0,0.0
312,J5,0,0,0,0.0
312,J6,0,4,1,37.0
312,J7,0,0,0,0.0
312,J8,0,1,1,2.0
313,J0,0,0,0,0.0
313,J1,0,1,0,4.0
313,J2,0,0,2,0.0
313,J3,0,1,0,20.0
313,J4,0,0,0,0.0
313,J5,0,0,0,0.0
313,J6,0,4,1,39.0
313,J7,0,0,0,0.0
313,J8,0,1,1,3.0
314,J0,0,0,0,0.0
314,J1,0,1,0,5.0
314,J2,0,0,2,0.0
314,J3,0,1,0,21.0
314,J4,0,0,0,0.0
314,J5,0,0,0,0.0
314,J6,0,4,1,42.0
314,J7,0,0,0,0.0
314,J8,0,1,1,4.0
315,J0,0,0,0,0.0
315,J1,0,1,0,6.0
315,J2,0,0,2,0.0
315,J3,0,1,0,22.0
315,J4,0,0,0,0.0
315,J5,0,0,0,0.0
315,J6,0,3,2,7.0
315,J7,0,0,0,0.0
315,J8,0,0,2,0.0
316,J0,0,0,0,0.0
316,J1,0,1,0,7.0
316,J2,0,0,2,0.0
316,J3,0,1,0,23.0
316,J4,0,0,0,0.0
316,J5,0,0,0,0.0
316,J6,0,3,2,4.0
316,J7,0,0,0,0.0
316,J8,0,0,2,0.0
317,J0,0,0,0,0.0
317,J1,0,1,0,8.0
317,J2,0,0,2,0.0
317,J3,0,1,0,24.0
317,J4,0,1,0,0.0
317,J5,0,0,0,0.0
317,J6,0,3,2,2.0
317,J7,0,0,0,0.0
317,J8,0,0,2,0.0
318,J0,0,0,0,0.0
318,J1,0,1,0,9.0
318,J2,0,0,2,0.0
318,J3,0,2,0,25.0
318,J4,0,1,0,0.0
318,J5,0,0,0,0.0
318,J6,0,2,2,0.0
318,J7,0,0,0,0.0
318,J8,0,0,2,0.0
319,J0,0,0,0,0.0
319,J1,0,1,0,10.0
319,J2,0,0,2,0.0
319,J3,0,2,0,26.0
319,J4,0,1,0,0.0
319,J5,0,0,0,0.0
319,J6,0,2,2,0.0
319,J7,0,0,0,0.0
319,J8,0,0,2,0.0
320,J0,0,0,0,0.0
320,J1,0,1,0,11.0
320,J2,0,0,2,0.0
320,J3,0,2,0,27.0
320,J4,0,2,0,0.0
320,J5,0,0,0,0.0
320,J6,0,2,2,0.0
320,J7,0,0,0,0.0
320,J8,0,0,2,0.0
321,J0,0,0,0,0.0
321,J1,0,1,0,12.0
321,J2,0,0,3,0.0
321,J3,0,2,0,28.0
321,J4,0,2,0,0.0
321,J5,0,0,0,0.0
321,J6,0,1,2,0.0
321,J7,0,0,0,0.0
321,J8,0,0,2,0.0
322,J0,0,0,0,0.0
322,J1,0,1,0,13.0
322,J2,0,0,3,0.0
322,J3,0,2,0,29.0
322,J4,0,2,0,0.0
322,J5,0,0,0,0.0
322,J6,0,1,2,0.0
322,J7,0,0,0,0.0
322,J8,0,0,2,0.0
323,J0,0,0,0,0.0
323,J1,0,1,0,14.0
323,J2,0,0,3,0.0
323,J3,0,2,0,30.0
323,J4,0,2,0,0.0
323,J5,0,0,0,0.0
323,J6,0,0,2,0.0
323,J7,0,0,0,0.0
323,J8,0,0,2,0.0
324,J0,0,0,0,0.0
324,J1,0,1,0,15.0
324,J2,0,0,0,0.0
324,J3,0,1,0,31.0
324,J4,0,2,0,0.0
324,J5,0,0,0,0.0
324,J6,0,0,2,0.0
324,J7,0,0,0,0.0
324,J8,0,0,2,0.0
325,J0,0,0,0,0.0
325,J1,0,1,0,16.0
325,J2,0,0,0,0.0
325,J3,0,1,0,32.0
325,J4,0,2,0,0.0
325,J5,0,0,0,0.0
325,J6,0,0,2,0.0
325,J7,0,0,0,0.0
325,J8,0,0,2,0.0
326,J0,0,0,0,0.0
326,J1,0,1,0,17.0
326,J2,0,0,0,0.0
326,J3,0,1,0,33.0
326,J4,0,2,0,0.0
326,J5,0,0,0,0.0
326,J6,0,0,2,0.0
326,J7,0,0,0,0.0
326,J8,0,0,2,0.0
327,J0,0,0,0,0.0
327,J1,0,1,0,18.0
327,J2,0,0,0,0.0
327,J3,0,1,0,34.0
327,J4,0,1,0,0.0
327,J5,0,0,0,0.0
327,J6,0,0,2,0.0
327,J7,0,0,0,0.0
327,J8,0,0,2,0.0
328,J0,0,0,0,0.0
328,J1,0,1,0,19.0
328,J2,0,0,0,0.0
328,J3,0,1,0,35.0
328,J4,0,1,0,0.0
328,J5,0,0,0,0.0
328,J6,0,0,2,0.0
328,J7,0,0,0,0.0
328,J8,0,0,2,0.0
329,J0,0,0,0,0.0
329,J1,0,1,0,20.0
329,J2,0,0,0,0.0
329,J3,0,1,0,36.0
329,J4,0,1,0,0.0
329,J5,0,0,0,0.0
329,J6,0,0,2,0.0
329,J7,0,0,0,0.0
329,J8,0,0,2,0.0
330,J0,0,0,0,0.0
330,J1,0,1,0,21.0
330,J2,0,0,0,0.0
330,J3,0,1,0,37.0
330,J4,0,0,0,0.0
330,J5,0,0,0,0.0
330,J6,0,0,2,0.0
330,J7,0,0,0,0.0
330,J8,0,0,2,0.0
331,J0,0,0,0,0.0
331,J1,0,1,0,22.0
331,J2,0,0,0,0.0
331,J3,0,1,0,38.0
331,J4,0,0,0,0.0
331,J5,0,0,0,0.0
331,J6,0,0,2,0.0
331,J7,0,0,0,0.0
331,J8,0,0,2,0.0
332,J0,0,0,0,0.0
332,J1,0,1,0,23.0
332,J2,0,0,0,0.0
332,J3,0,1,0,39.0
332,J4,0,0,0,0.0
332,J5,0,0,0,0.0
332,J6,0,0,2,0.0
332,J7,0,0,0,0.0
332,J8,0,0,2,0.0
333,J0,0,0,0,0.0
333,J1,0,1,0,24.0
333,J2,0,0,0,0.0
333,J3,0,1,0,40.0
333,J4,0,0,0,0.0
333,J5,0,0,0,0.0
333,J6,0,0,2,0.0
333,J7,0,0,0,0.0
333,J8,0,0,2,0.0
334,J0,0,0,0,0.0
334,J1,0,1,0,25.0
334,J2,0,0,0,0.0
334,J3,0,1,0,41.0
334,J4,0,0,0,0.0
334,J5,0,0,0,0.0
334,J6,0,0,2,0.0
334,J7,0,0,0,0.0
334,J8,0,0,2,0.0
335,J0,0,0,0,0.0
335,J1,0,1,0,26.0
335,J2,0,0,0,0.0
335,J3,0,1,0,42.0
335,J4,0,0,0,0.0
335,J5,0,0,0,0.0
335,J6,0,0,2,0.0
335,J7,0,0,0,0.0
335,J8,0,0,2,0.0
336,J0,0,0,1,0.0
336,J1,0,1,1,27.0
336,J2,0,0,0,0.0
336,J3,0,1,1,43.0
336,J4,0,0,1,0.0
336,J5,0,0,1,0.0
336,J6,0,0,2,0.0
336,J7,0,0,1,0.0
336,J8,0,0,2,0.0
337,J0,0,0,1,0.0
337,J1,0,1,1,28.0
337,J2,0,0,0,0.0
337,J3,0,1,1,44.0
337,J4,0,0,1,0.0
337,J5,0,0,1,0.0
337,J6,0,0,2,0.0
337,J7,0,0,1,0.0
337,J8,0,0,2,0.0
338,J0,0,0,1,0.0
338,J1,0,1,1,29.0
338,J2,0,0,0,0.0
338,J3,0,1,1,45.0
338,J4,0,0,1,0.0
338,J5,0,0,1,0.0
338,J6,0,0,2,0.0
338,J7,0,0,1,0.0
338,J8,0,0,2,0.0
339,J0,0,0,2,0.0
339,J1,0,0,2,0.0
339,J2,0,0,0,0.0
339,J3,0,0,2,0.0
339,J4,0,0,2,0.0
339,J5,0,0,2,0.0
339,J6,0,0,2,0.0
339,J7,0,0,2,0.0
339,J8,0,0,2,0.0
340,J0,0,0,2,0.0
340,J1,0,0,2,0.0
340,J2,0,0,0,0.0
340,J3,0,0,2,0.0
340,J4,0,0,2,0.0
340,J5,0,0,2,0.0
340,J6,0,0,2,0.0
340,J7,0,0,2,0.0
340,J8,0,0,2,0.0
341,J0,0,0,2,0.0
341,J1,0,0,2,0.0
341,J2,0,0,0,0.0
341,J3,0,0,2,0.0
341,J4,0,0,2,0.0
341,J5,0,0,2,0.0
341,J6,0,0,2,0.0
341,J7,0,0,2,0.0
341,J8,0,0,2,0.0
342,J0,0,0,2,0.0
342,J1,0,0,2,0.0
342,J2,0,0,0,0.0
342,J3,0,1,2,0.0
342,J4,0,0,2,0.0
342,J5,0,0,2,0.0
342,J6,0,0,2,0.0
342,J7,0,1,2,0.0
342,J8,0,0,2,0.0
343,J0,0,0,2,0.0
343,J1,0,0,2,0.0
343,J2,0,0,0,0.0
343,J3,0,1,2,0.0
343,J4,0,0,2,0.0
343,J5,0,0,2,0.0
343,J6,0,0,2,0.0
343,J7,0,1,2,0.0
343,J8,0,0,2,0.0
344,J0,0,0,2,0.0
344,J1,0,0,2,0.0
344,J2,0,0,0,0.0
344,J3,0,1,2,0.0
344,J4,0,0,2,0.0
344,J5,0,0,2,0.0
344,J6,0,0,2,0.0
344,J7,0,1,2,0.0
344,J8,0,0,2,0.0
345,J0,0,0,2,0.0
345,J1,0,0,2,0.0
345,J2,0,0,0,0.0
345,J3,0,1,2,0.0
345,J4,0,0,2,0.0
345,J5,0,0,2,0.0
345,J6,0,0,2,0.0
345,J7,0,1,2,0.0
345,J8,0,0,2,0.0
346,J0,0,0,2,0.0
346,J1,0,0,2,0.0
346,J2,0,0,0,0.0
346,J3,0,0,2,0.0
346,J4,0,0,2,0.0
346,J5,0,0,2,0.0
346,J6,0,0,2,0.0
346,J7,0,1,2,0.0
346,J8,0,0,2,0.0
347,J0,0,0,2,0.0
347,J1,0,0,2,0.0
347,J2,0,0,0,0.0
347,J3,0,0,2,0.0
347,J4,0,0,2,0.0
347,J5,0,0,2,0.0
347,J6,0,0,2,0.0
347,J7,0,0,2,0.0
347,J8,0,0,2,0.0
348,J0,0,0,2,0.0
348,J1,0,0,2,0.0
348,J2,0,0,0,0.0
348,J3,0,0,2,0.0
348,J4,0,0,2,0.0
348,J5,0,0,2,0.0
348,J6,0,0,2,0.0
348,J7,0,0,2,0.0
348,J8,0,0,2,0.0
349,J0,0,0,2,0.0
349,J1,0,0,2,0.0
349,J2,0,0,0,0.0
349,J3,0,0,2,0.0
349,J4,0,0,2,0.0
349,J5,0,0,2,0.0
349,J6,0,0,2,0.0
349,J7,0,0,2,0.0
349,J8,0,0,2,0.0
350,J0,0,0,2,0.0
350,J1,0,0,2,0.0
350,J2,0,0,0,0.0
350,J3,0,0,2,0.0
350,J4,0,0,2,0.0
350,J5,0,0,2,0.0
350,J6,0,0,2,0.0
350,J7,0,0,2,0.0
350,J8,0,0,2,0.0
